id,fold
TRAIN_06360,0
TRAIN_06361,1
TRAIN_06362,3
TRAIN_06363,2
TRAIN_06364,0
TRAIN_06365,2
TRAIN_06366,0
TRAIN_06367,2
TRAIN_06368,0
TRAIN_06369,2
TRAIN_06370,1
TRAIN_06371,4
TRAIN_06372,2
TRAIN_06373,1
TRAIN_06374,1
TRAIN_06375,3
TRAIN_06376,0
TRAIN_06377,2
TRAIN_06378,0
TRAIN_06379,2
TRAIN_06380,0
TRAIN_06381,3
TRAIN_06382,3
TRAIN_06383,1
TRAIN_06384,2
TRAIN_06385,4
TRAIN_06386,1
TRAIN_06387,1
TRAIN_06388,2
TRAIN_06389,3
TRAIN_06390,2
TRAIN_06391,1
TRAIN_06392,3
TRAIN_06393,1
TRAIN_06394,1
TRAIN_06395,0
TRAIN_06396,4
TRAIN_06397,3
TRAIN_06398,1
TRAIN_06399,2
TRAIN_06400,4
TRAIN_06401,1
TRAIN_06402,1
TRAIN_06403,0
TRAIN_06404,4
TRAIN_06405,1
TRAIN_06406,2
TRAIN_06407,0
TRAIN_06408,3
TRAIN_06409,3
TRAIN_06410,4
TRAIN_06411,1
TRAIN_06412,2
TRAIN_06413,3
TRAIN_06414,4
TRAIN_06415,2
TRAIN_06416,0
TRAIN_06417,2
TRAIN_06418,4
TRAIN_06419,4
TRAIN_06420,0
TRAIN_06421,4
TRAIN_06422,3
TRAIN_06423,3
TRAIN_06424,2
TRAIN_06425,4
TRAIN_06426,2
TRAIN_06427,2
TRAIN_06428,4
TRAIN_06429,1
TRAIN_06430,1
TRAIN_06431,2
TRAIN_06432,2
TRAIN_06433,4
TRAIN_06434,2
TRAIN_06435,4
TRAIN_06436,3
TRAIN_06437,3
TRAIN_06438,3
TRAIN_06439,1
TRAIN_06440,1
TRAIN_06441,4
TRAIN_06442,2
TRAIN_06443,0
TRAIN_06444,4
TRAIN_06445,2
TRAIN_06446,0
TRAIN_06447,1
TRAIN_06448,1
TRAIN_06449,0
TRAIN_06450,0
TRAIN_06451,0
TRAIN_06452,0
TRAIN_06453,1
TRAIN_06454,1
TRAIN_06455,0
TRAIN_06456,4
TRAIN_06457,4
TRAIN_06458,3
TRAIN_06459,0
TRAIN_06460,0
TRAIN_06461,3
TRAIN_06462,3
TRAIN_06463,1
TRAIN_06464,3
TRAIN_06465,0
TRAIN_06466,0
TRAIN_06467,2
TRAIN_06468,2
TRAIN_06469,3
TRAIN_06470,0
TRAIN_06471,1
TRAIN_06472,0
TRAIN_06473,0
TRAIN_06474,2
TRAIN_06475,3
TRAIN_06476,2
TRAIN_06477,4
TRAIN_06478,1
TRAIN_06479,1
TRAIN_06480,3
TRAIN_06481,4
TRAIN_06482,3
TRAIN_06483,0
TRAIN_06484,0
TRAIN_06485,0
TRAIN_06486,2
TRAIN_06487,3
TRAIN_06488,0
TRAIN_06489,2
TRAIN_06490,4
TRAIN_06491,4
TRAIN_06492,1
TRAIN_06493,4
TRAIN_06494,2
TRAIN_06495,0
TRAIN_06496,4
TRAIN_06497,2
TRAIN_06498,3
TRAIN_06499,3
TRAIN_06500,0
TRAIN_06501,3
TRAIN_06502,1
TRAIN_06503,4
TRAIN_06504,3
TRAIN_06505,2
TRAIN_06506,4
TRAIN_06507,4
TRAIN_06508,3
TRAIN_06509,2
TRAIN_06510,3
TRAIN_06511,3
TRAIN_06512,1
TRAIN_06513,1
TRAIN_06514,1
TRAIN_06515,3
TRAIN_06516,0
TRAIN_06517,2
TRAIN_06518,3
TRAIN_06519,3
TRAIN_06520,2
TRAIN_06521,2
TRAIN_06522,2
TRAIN_06523,0
TRAIN_06524,2
TRAIN_06525,2
TRAIN_06526,2
TRAIN_06527,1
TRAIN_06528,0
TRAIN_06529,4
TRAIN_06530,4
TRAIN_06531,4
TRAIN_06532,4
TRAIN_06533,4
TRAIN_06534,0
TRAIN_06535,3
TRAIN_06536,3
TRAIN_06537,0
TRAIN_06538,0
TRAIN_06539,1
TRAIN_06540,1
TRAIN_06541,3
TRAIN_06542,0
TRAIN_06543,0
TRAIN_06544,2
TRAIN_06545,2
TRAIN_06546,3
TRAIN_06547,2
TRAIN_06548,0
TRAIN_06549,2
TRAIN_06550,1
TRAIN_06551,3
TRAIN_06552,4
TRAIN_06553,3
TRAIN_06554,0
TRAIN_06555,4
TRAIN_06556,4
TRAIN_06557,4
TRAIN_06558,4
TRAIN_06559,1
TRAIN_06560,0
TRAIN_06561,2
TRAIN_06562,0
TRAIN_06563,3
TRAIN_06564,0
TRAIN_06565,4
TRAIN_06566,3
TRAIN_06567,1
TRAIN_06568,2
TRAIN_06569,0
TRAIN_06570,1
TRAIN_06571,0
TRAIN_06572,3
TRAIN_06573,4
TRAIN_06574,2
TRAIN_06575,2
TRAIN_06576,0
TRAIN_06577,4
TRAIN_06578,1
TRAIN_06579,4
TRAIN_06580,3
TRAIN_06581,3
TRAIN_06582,2
TRAIN_06583,4
TRAIN_06584,2
TRAIN_06585,2
TRAIN_06586,3
TRAIN_06587,3
TRAIN_06588,2
TRAIN_06589,0
TRAIN_06590,4
TRAIN_06591,1
TRAIN_06592,2
TRAIN_06593,3
TRAIN_06594,4
TRAIN_06595,4
TRAIN_06596,2
TRAIN_06597,2
TRAIN_06598,3
TRAIN_06599,1
TRAIN_06600,3
TRAIN_06601,1
TRAIN_06602,0
TRAIN_06603,2
TRAIN_06604,1
TRAIN_06605,4
TRAIN_06606,3
TRAIN_06607,0
TRAIN_06608,3
TRAIN_06609,1
TRAIN_06610,1
TRAIN_06611,4
TRAIN_06612,4
TRAIN_06613,3
TRAIN_06614,1
TRAIN_06615,2
TRAIN_06616,1
TRAIN_06617,0
TRAIN_06618,3
TRAIN_06619,2
TRAIN_06620,1
TRAIN_06621,3
TRAIN_06622,2
TRAIN_06623,2
TRAIN_06624,0
TRAIN_06625,2
TRAIN_06626,2
TRAIN_06627,1
TRAIN_06628,3
TRAIN_06629,1
TRAIN_06630,3
TRAIN_06631,0
TRAIN_06632,1
TRAIN_06633,0
TRAIN_06634,4
TRAIN_06635,1
TRAIN_06636,4
TRAIN_06637,3
TRAIN_06638,4
TRAIN_06639,0
TRAIN_06640,3
TRAIN_06641,4
TRAIN_06642,0
TRAIN_06643,1
TRAIN_06644,2
TRAIN_06645,4
TRAIN_06646,1
TRAIN_06647,4
TRAIN_06648,0
TRAIN_06649,0
TRAIN_06650,2
TRAIN_06651,0
TRAIN_06652,0
TRAIN_06653,3
TRAIN_06654,3
TRAIN_06655,2
TRAIN_06656,3
TRAIN_06657,0
TRAIN_06658,4
TRAIN_06659,2
TRAIN_06660,0
TRAIN_06661,0
TRAIN_06662,1
TRAIN_06663,0
TRAIN_06664,1
TRAIN_06665,1
TRAIN_06666,4
TRAIN_06667,1
TRAIN_06668,0
TRAIN_06669,3
TRAIN_06670,2
TRAIN_06671,3
TRAIN_06672,0
TRAIN_06673,2
TRAIN_06674,0
TRAIN_06675,0
TRAIN_06676,1
TRAIN_06677,3
TRAIN_06678,1
TRAIN_06679,0
TRAIN_06680,4
TRAIN_06681,1
TRAIN_06682,1
TRAIN_06683,1
TRAIN_06684,0
TRAIN_06685,1
TRAIN_06686,0
TRAIN_06687,2
TRAIN_06688,3
TRAIN_06689,3
TRAIN_06690,4
TRAIN_06691,2
TRAIN_06692,0
TRAIN_06693,3
TRAIN_06694,3
TRAIN_06695,1
TRAIN_06696,1
TRAIN_06697,1
TRAIN_06698,2
TRAIN_06699,0
TRAIN_06700,1
TRAIN_06701,1
TRAIN_06702,2
TRAIN_06703,4
TRAIN_06704,2
TRAIN_06705,4
TRAIN_06706,4
TRAIN_06707,2
TRAIN_06708,2
TRAIN_06709,1
TRAIN_06710,3
TRAIN_06711,2
TRAIN_06712,3
TRAIN_06713,4
TRAIN_06714,2
TRAIN_06715,3
TRAIN_06716,0
TRAIN_06717,1
TRAIN_06718,4
TRAIN_06719,4
TRAIN_06720,3
TRAIN_06721,1
TRAIN_06722,3
TRAIN_06723,0
TRAIN_06724,4
TRAIN_06725,2
TRAIN_06726,3
TRAIN_06727,2
TRAIN_06728,4
TRAIN_06729,3
TRAIN_06730,3
TRAIN_06731,3
TRAIN_06732,2
TRAIN_06733,1
TRAIN_06734,2
TRAIN_06735,1
TRAIN_06736,0
TRAIN_06737,4
TRAIN_06738,1
TRAIN_06739,4
TRAIN_06740,3
TRAIN_06741,0
TRAIN_06742,3
TRAIN_06743,3
TRAIN_06744,2
TRAIN_06745,4
TRAIN_06746,3
TRAIN_06747,4
TRAIN_06748,0
TRAIN_06749,0
TRAIN_06750,3
TRAIN_06751,1
TRAIN_06752,1
TRAIN_06753,1
TRAIN_06754,3
TRAIN_06755,0
TRAIN_06756,4
TRAIN_06757,3
TRAIN_06758,4
TRAIN_06759,4
TRAIN_06760,2
TRAIN_06761,3
TRAIN_06762,3
TRAIN_06763,4
TRAIN_06764,3
TRAIN_06765,1
TRAIN_06766,2
TRAIN_06767,3
TRAIN_06768,3
TRAIN_06769,4
TRAIN_06770,1
TRAIN_06771,4
TRAIN_06772,0
TRAIN_06773,0
TRAIN_06774,4
TRAIN_06775,2
TRAIN_06776,4
TRAIN_06777,3
TRAIN_06778,4
TRAIN_06779,3
TRAIN_06780,3
TRAIN_06781,3
TRAIN_06782,1
TRAIN_06783,1
TRAIN_06784,4
TRAIN_06785,2
TRAIN_06786,2
TRAIN_06787,2
TRAIN_06788,0
TRAIN_06789,2
TRAIN_06790,1
TRAIN_06791,4
TRAIN_06792,3
TRAIN_06793,4
TRAIN_06794,3
TRAIN_06795,0
TRAIN_06796,3
TRAIN_06797,1
TRAIN_06798,2
TRAIN_06799,4
TRAIN_06800,1
TRAIN_06801,4
TRAIN_06802,3
TRAIN_06803,2
TRAIN_06804,2
TRAIN_06805,2
TRAIN_06806,0
TRAIN_06807,4
TRAIN_06808,0
TRAIN_06809,2
TRAIN_06810,4
TRAIN_06811,3
TRAIN_06812,2
TRAIN_06813,4
TRAIN_06814,4
TRAIN_06815,0
TRAIN_06816,3
TRAIN_06817,4
TRAIN_06818,2
TRAIN_06819,2
TRAIN_06820,0
TRAIN_06821,3
TRAIN_06822,3
TRAIN_06823,1
TRAIN_06824,3
TRAIN_06825,0
TRAIN_06826,1
TRAIN_06827,0
TRAIN_06828,0
TRAIN_06829,2
TRAIN_06830,4
TRAIN_06831,3
TRAIN_06832,4
TRAIN_06833,4
TRAIN_06834,4
TRAIN_06835,2
TRAIN_06836,0
TRAIN_06837,2
TRAIN_06838,0
TRAIN_06839,1
TRAIN_06840,1
TRAIN_06841,4
TRAIN_06842,1
TRAIN_06843,1
TRAIN_06844,0
TRAIN_06845,2
TRAIN_06846,2
TRAIN_06847,2
TRAIN_06848,2
TRAIN_06849,4
TRAIN_06850,3
TRAIN_06851,0
TRAIN_06852,0
TRAIN_06853,3
TRAIN_06854,4
TRAIN_06855,4
TRAIN_06856,3
TRAIN_06857,4
TRAIN_06858,0
TRAIN_06859,1
TRAIN_06860,1
TRAIN_06861,4
TRAIN_06862,2
TRAIN_06863,1
TRAIN_06864,0
TRAIN_06865,0
TRAIN_06866,3
TRAIN_06867,2
TRAIN_06868,1
TRAIN_06869,1
TRAIN_06870,2
TRAIN_06871,1
TRAIN_06872,2
TRAIN_06873,1
TRAIN_06874,0
TRAIN_06875,0
TRAIN_06876,2
TRAIN_06877,1
TRAIN_06878,4
TRAIN_06879,1
TRAIN_06880,1
TRAIN_06881,3
TRAIN_06882,1
TRAIN_06883,0
TRAIN_06884,0
TRAIN_06885,4
TRAIN_06886,1
TRAIN_06887,4
TRAIN_06888,0
TRAIN_06889,0
TRAIN_06890,0
TRAIN_06891,0
TRAIN_06892,0
TRAIN_06893,0
TRAIN_06894,3
TRAIN_06895,4
TRAIN_06896,0
TRAIN_06897,1
TRAIN_06898,4
TRAIN_06899,1
TRAIN_06900,3
TRAIN_06901,4
TRAIN_06902,4
TRAIN_06903,4
TRAIN_06904,2
TRAIN_06905,3
TRAIN_06906,3
TRAIN_06907,1
TRAIN_06908,4
TRAIN_06909,1
TRAIN_06910,0
TRAIN_06911,1
TRAIN_06912,4
TRAIN_06913,4
TRAIN_06914,1
TRAIN_06915,1
TRAIN_06916,2
TRAIN_06917,3
TRAIN_06918,2
TRAIN_06919,4
TRAIN_06920,0
TRAIN_06921,1
TRAIN_06922,3
TRAIN_06923,2
TRAIN_06924,0
TRAIN_06925,0
TRAIN_06926,3
TRAIN_06927,4
TRAIN_06928,2
TRAIN_06929,4
TRAIN_06930,4
TRAIN_06931,1
TRAIN_06932,1
TRAIN_06933,3
TRAIN_06934,4
TRAIN_06935,2
TRAIN_06936,1
TRAIN_06937,4
TRAIN_06938,1
TRAIN_06939,0
TRAIN_06940,1
TRAIN_06941,0
TRAIN_06942,3
TRAIN_06943,1
TRAIN_06944,4
TRAIN_06945,0
TRAIN_06946,3
TRAIN_06947,0
TRAIN_06948,2
TRAIN_06949,4
TRAIN_06950,0
TRAIN_06951,4
TRAIN_06952,2
TRAIN_06953,2
TRAIN_06954,4
TRAIN_06955,2
TRAIN_06956,3
TRAIN_06957,4
TRAIN_06958,0
TRAIN_06959,0
TRAIN_06960,1
TRAIN_06961,3
TRAIN_06962,2
TRAIN_06963,4
TRAIN_06964,4
TRAIN_06965,1
TRAIN_06966,2
TRAIN_06967,4
TRAIN_06968,2
TRAIN_06969,2
TRAIN_06970,0
TRAIN_06971,1
TRAIN_06972,1
TRAIN_06973,3
TRAIN_06974,3
TRAIN_06975,4
TRAIN_06976,2
TRAIN_06977,3
TRAIN_06978,4
TRAIN_06979,2
TRAIN_06980,1
TRAIN_06981,4
TRAIN_06982,0
TRAIN_06983,4
TRAIN_06984,4
TRAIN_06985,1
TRAIN_06986,2
TRAIN_06987,4
TRAIN_06988,0
TRAIN_06989,1
TRAIN_06990,3
TRAIN_06991,4
TRAIN_06992,0
TRAIN_06993,3
TRAIN_06994,2
TRAIN_06995,2
TRAIN_06996,1
TRAIN_06997,4
TRAIN_06998,4
TRAIN_06999,1
TRAIN_07000,4
TRAIN_07001,0
TRAIN_07002,4
TRAIN_07003,3
TRAIN_07004,2
TRAIN_07005,3
TRAIN_07006,4
TRAIN_07007,0
TRAIN_07008,0
TRAIN_07009,3
TRAIN_07010,4
TRAIN_07011,1
TRAIN_07012,3
TRAIN_07013,0
TRAIN_07014,3
TRAIN_07015,2
TRAIN_07016,4
TRAIN_07017,2
TRAIN_07018,4
TRAIN_07019,1
TRAIN_07020,4
TRAIN_07021,2
TRAIN_07022,3
TRAIN_07023,4
TRAIN_07024,1
TRAIN_07025,0
TRAIN_07026,3
TRAIN_07027,2
TRAIN_07028,1
TRAIN_07029,0
TRAIN_07030,3
TRAIN_07031,4
TRAIN_07032,0
TRAIN_07033,4
TRAIN_07034,3
TRAIN_07035,1
TRAIN_07036,0
TRAIN_07037,2
TRAIN_07038,2
TRAIN_07039,3
TRAIN_07040,1
TRAIN_07041,2
TRAIN_07042,2
TRAIN_07043,0
TRAIN_07044,2
TRAIN_07045,2
TRAIN_07046,1
TRAIN_07047,4
TRAIN_07048,2
TRAIN_07049,4
TRAIN_07050,2
TRAIN_07051,0
TRAIN_07052,1
TRAIN_07053,3
TRAIN_07054,3
TRAIN_07055,4
TRAIN_07056,1
TRAIN_07057,3
TRAIN_07058,2
TRAIN_07059,3
TRAIN_07060,4
TRAIN_07061,0
TRAIN_07062,2
TRAIN_07063,2
TRAIN_07064,4
TRAIN_07065,1
TRAIN_07066,0
TRAIN_07067,4
TRAIN_07068,3
TRAIN_07069,1
TRAIN_07070,4
TRAIN_07071,2
TRAIN_07072,3
TRAIN_07073,3
TRAIN_07074,4
TRAIN_07075,2
TRAIN_07076,4
TRAIN_07077,0
TRAIN_07078,2
TRAIN_07079,3
TRAIN_07080,0
TRAIN_07081,4
TRAIN_07082,0
TRAIN_07083,0
TRAIN_07084,3
TRAIN_07085,4
TRAIN_07086,3
TRAIN_07087,1
TRAIN_07088,0
TRAIN_07089,3
TRAIN_07090,3
TRAIN_07091,4
TRAIN_07092,3
TRAIN_07093,3
TRAIN_07094,1
TRAIN_07095,2
TRAIN_07096,2
TRAIN_07097,0
TRAIN_07098,3
TRAIN_07099,3
TRAIN_07100,4
TRAIN_07101,2
TRAIN_07102,1
TRAIN_07103,1
TRAIN_07104,1
TRAIN_07105,4
TRAIN_07106,2
TRAIN_07107,1
TRAIN_07108,4
TRAIN_07109,4
TRAIN_07110,3
TRAIN_07111,3
TRAIN_07112,2
TRAIN_07113,1
TRAIN_07114,4
TRAIN_07115,1
TRAIN_07116,2
TRAIN_07117,2
TRAIN_07118,2
TRAIN_07119,2
TRAIN_07120,2
TRAIN_07121,3
TRAIN_07122,0
TRAIN_07123,2
TRAIN_07124,3
TRAIN_07125,1
TRAIN_07126,3
TRAIN_07127,3
TRAIN_07128,2
TRAIN_07129,1
TRAIN_07130,1
TRAIN_07131,0
TRAIN_07132,4
TRAIN_07133,0
TRAIN_07134,4
TRAIN_07135,0
TRAIN_07136,3
TRAIN_07137,3
TRAIN_07138,2
TRAIN_07139,2
TRAIN_07140,2
TRAIN_07141,1
TRAIN_07142,2
TRAIN_07143,0
TRAIN_07144,0
TRAIN_07145,2
TRAIN_07146,2
TRAIN_07147,2
TRAIN_07148,4
TRAIN_07149,2
TRAIN_07150,2
TRAIN_07151,4
TRAIN_07152,2
TRAIN_07153,3
TRAIN_07154,0
TRAIN_07155,4
TRAIN_07156,0
TRAIN_07157,0
TRAIN_07158,2
TRAIN_07159,3
TRAIN_07160,0
TRAIN_07161,1
TRAIN_07162,0
TRAIN_07163,4
TRAIN_07164,4
TRAIN_07165,2
TRAIN_07166,2
TRAIN_07167,3
TRAIN_07168,0
TRAIN_07169,1
TRAIN_07170,4
TRAIN_07171,2
TRAIN_07172,2
TRAIN_07173,2
TRAIN_07174,3
TRAIN_07175,3
TRAIN_07176,2
TRAIN_07177,1
TRAIN_07178,3
TRAIN_07179,4
TRAIN_07180,2
TRAIN_07181,4
TRAIN_07182,1
TRAIN_07183,4
TRAIN_07184,1
TRAIN_07185,1
TRAIN_07186,2
TRAIN_07187,0
TRAIN_07188,4
TRAIN_07189,1
TRAIN_07190,3
TRAIN_07191,0
TRAIN_07192,4
TRAIN_07193,2
TRAIN_07194,2
TRAIN_07195,3
TRAIN_07196,3
TRAIN_07197,3
TRAIN_07198,3
TRAIN_07199,3
TRAIN_07200,4
TRAIN_07201,1
TRAIN_07202,3
TRAIN_07203,4
TRAIN_07204,1
TRAIN_07205,4
TRAIN_07206,0
TRAIN_07207,0
TRAIN_07208,2
TRAIN_07209,4
TRAIN_07210,1
TRAIN_07211,4
TRAIN_07212,3
TRAIN_07213,1
TRAIN_07214,2
TRAIN_07215,0
TRAIN_07216,3
TRAIN_07217,2
TRAIN_07218,2
TRAIN_07219,1
TRAIN_07220,0
TRAIN_07221,0
TRAIN_07222,3
TRAIN_07223,4
TRAIN_07224,3
TRAIN_07225,4
TRAIN_07226,3
TRAIN_07227,0
TRAIN_07228,0
TRAIN_07229,3
TRAIN_07230,1
TRAIN_07231,3
TRAIN_07232,3
TRAIN_07233,1
TRAIN_07234,0
TRAIN_07235,3
TRAIN_07236,3
TRAIN_07237,1
TRAIN_07238,0
TRAIN_07239,4
TRAIN_07240,2
TRAIN_07241,2
TRAIN_07242,3
TRAIN_07243,4
TRAIN_07244,3
TRAIN_07245,4
TRAIN_07246,3
TRAIN_07247,4
TRAIN_07248,1
TRAIN_07249,0
TRAIN_07250,4
TRAIN_07251,2
TRAIN_07252,0
TRAIN_07253,0
TRAIN_07254,4
TRAIN_07255,3
TRAIN_07256,4
TRAIN_07257,3
TRAIN_07258,2
TRAIN_07259,4
TRAIN_07260,3
TRAIN_07261,1
TRAIN_07262,4
TRAIN_07263,2
TRAIN_07264,3
TRAIN_07265,1
TRAIN_07266,3
TRAIN_07267,1
TRAIN_07268,2
TRAIN_07269,2
TRAIN_07270,1
TRAIN_07271,4
TRAIN_07272,4
TRAIN_07273,4
TRAIN_07274,3
TRAIN_07275,0
TRAIN_07276,0
TRAIN_07277,0
TRAIN_07278,1
TRAIN_07279,4
TRAIN_07280,2
TRAIN_07281,4
TRAIN_07282,0
TRAIN_07283,2
TRAIN_07284,0
TRAIN_07285,2
TRAIN_07286,2
TRAIN_07287,0
TRAIN_07288,4
TRAIN_07289,2
TRAIN_07290,2
TRAIN_07291,3
TRAIN_07292,4
TRAIN_07293,2
TRAIN_07294,0
TRAIN_07295,1
TRAIN_07296,3
TRAIN_07297,3
TRAIN_07298,3
TRAIN_07299,1
TRAIN_07300,2
TRAIN_07301,4
TRAIN_07302,3
TRAIN_07303,4
TRAIN_07304,3
TRAIN_07305,2
TRAIN_07306,4
TRAIN_07307,3
TRAIN_07308,3
TRAIN_07309,2
TRAIN_07310,0
TRAIN_07311,0
TRAIN_07312,2
TRAIN_07313,3
TRAIN_07314,3
TRAIN_07315,1
TRAIN_07316,0
TRAIN_07317,0
TRAIN_07318,1
TRAIN_07319,1
TRAIN_07320,3
TRAIN_07321,2
TRAIN_07322,3
TRAIN_07323,4
TRAIN_07324,3
TRAIN_07325,4
TRAIN_07326,0
TRAIN_07327,1
TRAIN_07328,2
TRAIN_07329,0
TRAIN_07330,2
TRAIN_07331,0
TRAIN_07332,0
TRAIN_07333,0
TRAIN_07334,0
TRAIN_07335,2
TRAIN_07336,4
TRAIN_07337,3
TRAIN_07338,2
TRAIN_07339,4
TRAIN_07340,1
TRAIN_07341,0
TRAIN_07342,4
TRAIN_07343,4
TRAIN_07344,3
TRAIN_07345,1
TRAIN_07346,4
TRAIN_07347,3
TRAIN_07348,2
TRAIN_07349,0
TRAIN_07350,4
TRAIN_07351,2
TRAIN_07352,0
TRAIN_07353,0
TRAIN_07354,4
TRAIN_07355,2
TRAIN_07356,0
TRAIN_07357,4
TRAIN_07358,3
TRAIN_07359,2
TRAIN_07360,4
TRAIN_07361,3
TRAIN_07362,1
TRAIN_07363,2
TRAIN_07364,0
TRAIN_07365,4
TRAIN_07366,1
TRAIN_07367,4
TRAIN_07368,4
TRAIN_07369,4
TRAIN_07370,0
TRAIN_07371,3
TRAIN_07372,3
TRAIN_07373,1
TRAIN_07374,0
TRAIN_07375,4
TRAIN_07376,0
TRAIN_07377,1
TRAIN_07378,3
TRAIN_07379,4
TRAIN_07380,3
TRAIN_07381,1
TRAIN_07382,2
TRAIN_07383,1
TRAIN_07384,1
TRAIN_07385,2
TRAIN_07386,0
TRAIN_07387,1
TRAIN_07388,0
TRAIN_07389,1
TRAIN_07390,1
TRAIN_07391,1
TRAIN_07392,1
TRAIN_07393,1
TRAIN_07394,2
TRAIN_07395,0
TRAIN_07396,2
TRAIN_07397,2
TRAIN_07398,0
TRAIN_07399,0
TRAIN_07400,0
TRAIN_07401,3
TRAIN_07402,2
TRAIN_07403,1
TRAIN_07404,1
TRAIN_07405,2
TRAIN_07406,2
TRAIN_07407,2
TRAIN_07408,0
TRAIN_07409,2
TRAIN_07410,4
TRAIN_07411,2
TRAIN_07412,3
TRAIN_07413,1
TRAIN_07414,3
TRAIN_07415,0
TRAIN_07416,1
TRAIN_07417,1
TRAIN_07418,4
TRAIN_07419,0
TRAIN_07420,2
TRAIN_07421,2
TRAIN_07422,2
TRAIN_07423,4
TRAIN_07424,0
TRAIN_07425,1
TRAIN_07426,4
TRAIN_07427,3
TRAIN_07428,2
TRAIN_07429,2
TRAIN_07430,0
TRAIN_07431,2
TRAIN_07432,2
TRAIN_07433,3
TRAIN_07434,4
TRAIN_07435,3
TRAIN_07436,3
TRAIN_07437,4
TRAIN_07438,2
TRAIN_07439,0
TRAIN_07440,1
TRAIN_07441,4
TRAIN_07442,4
TRAIN_07443,0
TRAIN_07444,0
TRAIN_07445,0
TRAIN_07446,2
TRAIN_07447,4
TRAIN_07448,1
TRAIN_07449,4
TRAIN_07450,2
TRAIN_07451,0
TRAIN_07452,2
TRAIN_07453,1
TRAIN_07454,0
TRAIN_07455,2
TRAIN_07456,2
TRAIN_07457,4
TRAIN_07458,3
TRAIN_07459,2
TRAIN_07460,4
TRAIN_07461,2
TRAIN_07462,2
TRAIN_07463,3
TRAIN_07464,0
TRAIN_07465,1
TRAIN_07466,3
TRAIN_07467,1
TRAIN_07468,4
TRAIN_07469,4
TRAIN_07470,0
TRAIN_07471,2
TRAIN_07472,0
TRAIN_07473,1
TRAIN_07474,3
TRAIN_07475,2
TRAIN_07476,2
TRAIN_07477,4
TRAIN_07478,0
TRAIN_07479,4
TRAIN_07480,0
TRAIN_07481,3
TRAIN_07482,1
TRAIN_07483,4
TRAIN_07484,3
TRAIN_07485,2
TRAIN_07486,3
TRAIN_07487,2
TRAIN_07488,4
TRAIN_07489,0
TRAIN_07490,4
TRAIN_07491,4
TRAIN_07492,2
TRAIN_07493,1
TRAIN_07494,1
TRAIN_07495,4
TRAIN_07496,1
TRAIN_07497,0
TRAIN_07498,3
TRAIN_07499,3
TRAIN_07500,3
TRAIN_07501,2
TRAIN_07502,1
TRAIN_07503,4
TRAIN_07504,1
TRAIN_07505,0
TRAIN_07506,4
TRAIN_07507,3
TRAIN_07508,1
TRAIN_07509,3
TRAIN_07510,3
TRAIN_07511,0
TRAIN_07512,1
TRAIN_07513,3
TRAIN_07514,0
TRAIN_07515,2
TRAIN_07516,0
TRAIN_07517,2
TRAIN_07518,1
TRAIN_07519,3
TRAIN_07520,3
TRAIN_07521,2
TRAIN_07522,3
TRAIN_07523,1
TRAIN_07524,4
TRAIN_07525,0
TRAIN_07526,1
TRAIN_07527,0
TRAIN_07528,0
TRAIN_07529,2
TRAIN_07530,3
TRAIN_07531,4
TRAIN_07532,3
TRAIN_07533,3
TRAIN_07534,1
TRAIN_07535,1
TRAIN_07536,3
TRAIN_07537,2
TRAIN_07538,4
TRAIN_07539,4
TRAIN_07540,3
TRAIN_07541,0
TRAIN_07542,0
TRAIN_07543,3
TRAIN_07544,3
TRAIN_07545,1
TRAIN_07546,3
TRAIN_07547,0
TRAIN_07548,3
TRAIN_07549,4
TRAIN_07550,1
TRAIN_07551,1
TRAIN_07552,2
TRAIN_07553,2
TRAIN_07554,3
TRAIN_07555,4
TRAIN_07556,2
TRAIN_07557,2
TRAIN_07558,0
TRAIN_07559,3
TRAIN_07560,0
TRAIN_07561,1
TRAIN_07562,3
TRAIN_07563,4
TRAIN_07564,2
TRAIN_07565,1
TRAIN_07566,4
TRAIN_07567,3
TRAIN_07568,3
TRAIN_07569,2
TRAIN_07570,2
TRAIN_07571,1
TRAIN_07572,2
TRAIN_07573,0
TRAIN_07574,2
TRAIN_07575,0
TRAIN_07576,2
TRAIN_07577,0
TRAIN_07578,2
TRAIN_07579,3
TRAIN_07580,0
TRAIN_07581,0
TRAIN_07582,3
TRAIN_07583,1
TRAIN_07584,1
TRAIN_07585,1
TRAIN_07586,0
TRAIN_07587,2
TRAIN_07588,0
TRAIN_07589,4
TRAIN_07590,1
TRAIN_07591,2
TRAIN_07592,3
TRAIN_07593,0
TRAIN_07594,3
TRAIN_07595,1
TRAIN_07596,3
TRAIN_07597,2
TRAIN_07598,1
TRAIN_07599,3
TRAIN_07600,3
TRAIN_07601,1
TRAIN_07602,3
TRAIN_07603,2
TRAIN_07604,0
TRAIN_07605,4
TRAIN_07606,1
TRAIN_07607,1
TRAIN_07608,1
TRAIN_07609,0
TRAIN_07610,3
TRAIN_07611,3
TRAIN_07612,1
TRAIN_07613,4
TRAIN_07614,3
TRAIN_07615,0
TRAIN_07616,4
TRAIN_07617,3
TRAIN_07618,0
TRAIN_07619,1
TRAIN_07620,3
TRAIN_07621,3
TRAIN_07622,2
TRAIN_07623,0
TRAIN_07624,1
TRAIN_07625,1
TRAIN_07626,3
TRAIN_07627,4
TRAIN_07628,4
TRAIN_07629,1
TRAIN_07630,0
TRAIN_07631,3
